12:16:49	20.4	24.9
12:16:55	20.4	24.9
12:17:00	20.4	25.0
12:17:05	20.4	25.0
12:17:10	20.4	25.0
12:17:15	20.4	25.1
12:17:20	20.4	25.1
12:17:25	20.5	25.1
12:17:30	20.5	25.1
12:17:35	20.5	25.2
12:17:40	20.5	25.2
12:17:46	20.5	25.2
12:17:51	20.5	25.2
12:17:56	20.5	25.2
12:18:01	20.5	25.3
12:18:06	20.5	25.3
12:18:11	20.5	25.3
12:18:16	20.5	25.3
12:18:21	20.5	25.3
12:18:26	20.5	25.3
12:18:31	20.5	25.3
12:18:36	20.5	25.3
12:18:42	20.6	25.3
12:18:47	20.6	25.3
12:18:52	20.6	25.3
12:18:57	20.6	25.4
12:19:02	20.6	25.4
12:19:07	20.6	25.4
12:19:12	20.6	25.4
12:19:17	20.6	25.4
12:19:22	20.6	25.4
12:19:27	20.6	25.4
12:19:33	20.6	25.4
12:19:38	20.6	25.5
12:19:43	20.6	25.5
12:19:48	20.7	25.5
12:19:53	20.7	25.5
12:19:58	20.7	25.5
12:20:03	20.7	25.5
12:20:08	20.7	25.5
12:20:14	20.7	25.6
12:20:19	20.7	25.6
12:20:24	20.7	25.6
12:20:29	20.7	25.6
12:20:34	20.7	25.6
12:20:39	20.7	25.6
12:20:44	20.7	25.6
12:20:49	20.7	25.6
12:20:54	20.7	25.7
12:20:59	20.8	25.7
12:21:05	20.8	25.7
12:21:10	20.8	25.7
12:21:15	20.8	25.8
12:21:20	20.8	25.8
12:21:25	20.8	25.8
12:21:30	20.8	25.9
12:21:35	20.8	25.9
12:21:40	20.8	25.9
12:21:45	20.8	25.9
12:21:50	20.8	25.9
12:21:55	20.8	25.9
12:22:01	20.8	26.0
12:22:06	20.8	26.0
12:22:11	20.9	26.0
12:22:16	20.9	26.0
12:22:21	20.9	26.0
12:22:26	20.9	26.1
12:22:31	20.9	26.1
12:22:36	20.9	26.1
12:22:41	20.9	26.1
12:22:47	20.9	26.1
12:22:52	20.9	26.1
12:22:57	20.9	26.1
12:23:02	20.9	26.1
12:23:07	20.9	26.1
12:23:12	20.9	26.1
12:23:17	20.9	26.1
12:23:22	20.9	26.1
12:23:27	20.9	26.2
12:23:32	21.0	26.2
12:23:37	21.0	26.2
12:23:42	21.0	26.2
12:23:48	21.0	26.2
12:23:53	21.0	26.2
12:23:58	21.0	26.2
12:24:03	21.0	26.2
12:24:08	21.0	26.2
12:24:13	21.0	26.2
12:24:18	21.0	26.2
12:24:23	21.0	26.3
12:24:28	21.0	26.3
12:24:33	21.0	26.3
12:24:38	21.0	26.3
12:24:44	21.0	26.3
12:24:49	21.1	26.3
12:24:54	21.1	26.3
12:24:59	21.1	26.3
12:25:04	21.1	26.3
12:25:09	21.1	26.3
12:25:14	21.1	26.4
12:25:19	21.1	26.4
12:25:24	21.1	26.4
12:25:29	21.1	26.4
12:25:34	21.1	26.4
12:25:39	21.1	26.5
12:25:45	21.1	26.5
12:25:50	21.1	26.5
12:25:55	21.1	26.5
12:26:00	21.2	26.5
12:26:05	21.2	26.5
12:26:10	21.2	26.6
12:26:15	21.2	26.6
12:26:20	21.2	26.6
12:26:25	21.2	26.6
12:26:30	21.2	26.5
12:26:35	21.2	26.5
12:26:40	21.2	26.5
12:26:45	21.2	26.5
12:26:51	21.2	26.5
12:26:56	21.2	26.4
12:27:01	21.2	26.4
12:27:06	21.2	26.4
12:27:11	21.3	26.4
12:27:16	21.3	26.4
12:27:21	21.3	26.4
12:27:26	21.3	26.4
12:27:31	21.3	26.4
12:27:36	21.3	26.4
12:27:41	21.3	26.4
12:27:46	21.3	26.4
12:27:52	21.3	26.4
12:27:57	21.3	26.4
12:28:02	21.3	26.4
12:28:07	21.3	26.4
12:28:12	21.3	26.5
12:28:17	21.3	26.5
12:28:22	21.3	26.5
12:28:27	21.4	26.5
12:28:32	21.4	26.5
12:28:37	21.4	26.5
12:28:42	21.4	26.5
12:28:47	21.4	26.6
12:28:52	21.4	26.6
12:28:58	21.4	26.6
12:29:03	21.4	26.6
12:29:08	21.4	26.6
12:29:13	21.4	26.6
12:29:18	21.4	26.7
12:29:23	21.4	26.7
12:29:28	21.4	26.7
12:29:33	21.4	26.7
12:29:38	21.4	26.7
12:29:43	21.5	26.7
12:29:48	21.5	26.8
12:29:53	21.5	26.8
12:29:58	21.5	26.8
12:30:04	21.5	26.8
12:30:09	21.5	26.8
12:30:14	21.5	26.8
12:30:19	21.5	26.8
12:30:24	21.5	26.8
12:30:29	21.5	26.9
12:30:34	21.5	26.9
12:30:39	21.5	26.9
12:30:44	21.5	26.9
12:30:49	21.5	26.9
12:30:54	21.5	26.9
12:30:59	21.6	26.9
12:31:04	21.6	27.0
12:31:10	21.6	27.0
12:31:15	21.6	27.0
12:31:20	21.6	27.0
12:31:25	21.6	27.0
12:31:30	21.6	27.0
12:31:35	21.6	27.0
12:31:40	21.6	27.0
12:31:45	21.6	27.0
12:31:50	21.6	27.0
12:31:55	21.6	27.1
12:32:00	21.6	27.1
12:32:06	21.6	27.1
12:32:11	21.7	27.1
12:32:16	21.7	27.1
12:32:21	21.7	27.1
12:32:26	21.7	27.1
12:32:31	21.7	27.1
12:32:36	21.7	27.1
12:32:41	21.7	27.1
12:32:46	21.7	27.1
12:32:51	21.7	27.1
12:32:56	21.7	27.1
12:33:01	21.7	27.1
12:33:06	21.7	27.1
12:33:11	21.7	27.2
12:33:17	21.7	27.2
12:33:22	21.7	27.2
12:33:27	21.7	27.2
12:33:32	21.8	27.2
12:33:37	21.8	27.2
12:33:42	21.8	27.2
12:33:47	21.8	27.2
12:33:52	21.8	27.3
12:33:57	21.8	27.3
12:34:03	21.8	27.3
12:34:08	21.8	27.3
12:34:13	21.8	27.3
12:34:18	21.8	27.3
12:34:23	21.8	27.4
12:34:28	21.8	27.4
12:34:33	21.8	27.4
12:34:38	21.8	27.4
12:34:43	21.9	27.4
12:34:48	21.9	27.4
12:34:53	21.9	27.5
12:34:58	21.9	27.5
12:35:04	21.9	27.5
12:35:09	21.9	27.5
12:35:14	21.9	27.5
12:35:19	21.9	27.5
12:35:24	21.9	27.5
12:35:29	21.9	27.5
12:35:34	21.9	27.5
12:35:39	21.9	27.5
12:35:44	21.9	27.5
12:35:49	21.9	27.5
12:35:54	21.9	27.5
12:35:59	22.0	27.5
12:36:04	22.0	27.5
12:36:10	22.0	27.6
12:36:15	22.0	27.6
12:36:20	22.0	27.6
12:36:25	22.0	27.6
12:36:30	22.0	27.6
12:36:35	22.0	27.6
12:36:40	22.0	27.6
12:36:45	22.0	27.6
12:36:50	22.0	27.6
12:36:55	22.0	27.6
12:37:00	22.0	27.6
12:37:05	22.0	27.6
12:37:11	22.1	27.6
12:37:16	22.1	27.6
12:37:21	22.1	27.6
12:37:26	22.1	27.6
12:37:31	22.1	27.6
12:37:36	22.1	27.6
12:37:41	22.1	27.6
12:37:46	22.1	27.6
12:37:51	22.1	27.6
12:37:56	22.1	27.6
12:38:01	22.1	27.6
12:38:06	22.1	27.6
12:38:11	22.1	27.7
12:38:17	22.1	27.7
12:38:22	22.1	27.7
12:38:27	22.1	27.7
12:38:32	22.2	27.7
12:38:37	22.2	27.7
12:38:42	22.2	27.7
12:38:47	22.2	27.7
12:38:52	22.2	27.8
12:38:57	22.2	27.8
12:39:02	22.2	27.8
12:39:07	22.2	27.8
12:39:12	22.2	27.8
12:39:17	22.2	27.9
12:39:22	22.2	27.9
12:39:28	22.2	27.9
12:39:33	22.2	27.9
12:39:38	22.2	27.9
12:39:43	22.2	27.9
12:39:48	22.3	27.9
12:39:53	22.3	28.0
12:39:58	22.3	28.0
12:40:03	22.3	28.0
12:40:08	22.3	28.0
12:40:13	22.3	28.0
12:40:18	22.3	28.0
12:40:23	22.3	28.0
12:40:28	22.3	28.0
12:40:34	22.3	28.0
12:40:39	22.3	28.0
12:40:44	22.3	28.0
12:40:49	22.3	28.0
12:40:54	22.3	28.0
12:40:59	22.3	28.0
12:41:04	22.3	28.0
12:41:09	22.4	28.0
12:41:14	22.4	28.0
12:41:19	22.4	28.0
12:41:24	22.4	28.0
12:41:29	22.4	28.1
12:41:35	22.4	28.1
12:41:40	22.4	28.1
12:41:45	22.4	28.1
12:41:50	22.4	28.1
12:41:55	22.4	28.1
12:42:00	22.4	28.1
12:42:05	22.4	28.1
12:42:10	22.4	28.2
12:42:15	22.4	28.2
12:42:20	22.4	28.2
12:42:25	22.4	28.2
12:42:30	22.4	28.2
12:42:35	22.5	28.2
12:42:40	22.5	28.2
12:42:46	22.5	28.2
12:42:51	22.5	28.2
12:42:56	22.5	28.2
